1	62746
2	62592
3	62795
4	62504
5	62530
6	62186
7	62569
8	62488
9	62316
10	62078
11	62542
12	62526
13	62692
14	62461
15	62785
16	62160
17	62376
18	62482
19	62548
20	62338
21	62221
22	62675
23	62715
24	62462
25	62403
26	62514
27	62401
28	62606
29	62062
30	62492
31	62680
32	62657
33	62437
34	62451
35	62563
36	62509
37	62326
38	62835
39	62743
40	62480
41	62505
42	62125
43	62454
44	62282
45	62627
46	62473
47	62369
48	62802
49	62874
50	62519
51	62876
52	62074
53	62435
54	62563
55	62122
56	62218
57	62700
58	62217
59	62537
60	62552
61	62860
62	62768
63	62411
64	62683
65	62769
66	62421
67	62583
68	62366
69	62675
70	62439
71	62435
72	62420
73	62677
74	62582
75	62413
76	62759
77	62535
78	62462
79	62866
80	62267
81	62562
82	62431
83	62992
84	62089
85	62204
86	62551
87	62464
88	62632
89	62722
90	63047
91	62556
92	62631
93	62454
94	62019
95	62393
96	62175
97	61946
98	62727
99	62433
100	62754
101	62696
102	62547
103	62577
104	62589
105	62237
106	62377
107	62539
108	62192
109	62312
110	62065
111	62656
112	62352
113	62365
114	62807
115	62606
116	62837
117	62742
118	62459
119	62360
120	62710
121	62588
122	62911
123	62273
124	62147
125	62437
126	62163
127	62197
128	62816
